I0426 13:04:00.449563       1 options.go:222] external host was not specified, using 172.16.0.82
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
W0429 07:59:09.350945       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 07:59:09.350974       1 controller.go:113] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: Error, could not get list of group versions for APIService
I0429 07:59:09.350983       1 controller.go:126] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 07:59:09.351038       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 07:59:09.351067       1 controller.go:102] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
I0429 07:59:09.352195       1 controller.go:109] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:00:09.351403       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:00:09.351479       1 controller.go:113] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: Error, could not get list of group versions for APIService
I0429 08:00:09.351507       1 controller.go:126] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:00:09.352690       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:00:09.352827       1 controller.go:102] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
I0429 08:00:09.352867       1 controller.go:109] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:02:09.352096       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:02:09.352287       1 controller.go:113] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: Error, could not get list of group versions for APIService
I0429 08:02:09.352366       1 controller.go:126] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:02:09.353338       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:02:09.353401       1 controller.go:102] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
I0429 08:02:09.353412       1 controller.go:109] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:04:08.355221       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:04:08.355302       1 controller.go:146] Error updating APIService "v1beta1.metrics.k8s.io" with err: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
W0429 08:04:09.356261       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:04:09.356299       1 controller.go:113] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: Error, could not get list of group versions for APIService
I0429 08:04:09.356307       1 controller.go:126] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:04:09.356335       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:04:09.356409       1 controller.go:102] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
I0429 08:04:09.357509       1 controller.go:109] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:05:09.356446       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:05:09.356489       1 controller.go:113] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: Error, could not get list of group versions for APIService
I0429 08:05:09.356497       1 controller.go:126] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:05:09.357700       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:05:09.357734       1 controller.go:102] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
I0429 08:05:09.357742       1 controller.go:109] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:07:09.356933       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:07:09.356969       1 controller.go:113] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: Error, could not get list of group versions for APIService
I0429 08:07:09.356976       1 controller.go:126] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:07:09.358114       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:07:09.358209       1 controller.go:102] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
I0429 08:07:09.358299       1 controller.go:109] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:08:07.013134       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:08:07.014554       1 controller.go:146] Error updating APIService "v1beta1.metrics.k8s.io" with err: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
E0429 08:08:07.013445       1 available_controller.go:460] v1beta1.metrics.k8s.io failed with: failing or missing response from https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1: Get "https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1": dial tcp 10.111.213.46:443: connect: connection refused
E0429 08:08:07.016052       1 available_controller.go:460] v1beta1.metrics.k8s.io failed with: failing or missing response from https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1: Get "https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1": dial tcp 10.111.213.46:443: connect: connection refused
E0429 08:08:07.021059       1 available_controller.go:460] v1beta1.metrics.k8s.io failed with: failing or missing response from https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1: Get "https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1": dial tcp 10.111.213.46:443: connect: connection refused
I0429 08:08:07.079225       1 handler.go:275] Adding GroupVersion metrics.k8s.io v1beta1 to ResourceManager
E0429 08:08:23.639085       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-s77zq/vote?follow=true&tailLines=100&timestamps=true", Err:(*errors.errorString)(0x79eba50)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-s77zq/vote?follow=true&tailLines=100&timestamps=true": context canceled
I0429 08:08:23.639367       1 trace.go:236] Trace[1191190655]: "Get" accept:application/json, */*,audit-id:e3690311-22f1-4f4b-b945-debb8bdfcd4b,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-s77zq,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-s77zq/log,user-agent:k9s/v0.0.0 (linux/amd64) kubernetes/$Format,verb:CONNECT (29-Apr-2024 08:08:22.514) (total time: 1125ms):
Trace[1191190655]: ---"Writing http response done" 1123ms (08:08:23.639)
Trace[1191190655]: [1.125323628s] [1.125323628s] END
E0429 08:08:34.722453       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-68zsz/vote?follow=true&tailLines=100&timestamps=true", Err:(*errors.errorString)(0x79eba50)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-68zsz/vote?follow=true&tailLines=100&timestamps=true": context canceled
I0429 08:08:34.722577       1 trace.go:236] Trace[1544010538]: "Get" accept:application/json, */*,audit-id:41215c80-a4be-4d09-9716-ed4e9802bad2,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-68zsz,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-68zsz/log,user-agent:k9s/v0.0.0 (linux/amd64) kubernetes/$Format,verb:CONNECT (29-Apr-2024 08:08:33.882) (total time: 839ms):
Trace[1544010538]: ---"Writing http response done" 836ms (08:08:34.722)
Trace[1544010538]: [839.585316ms] [839.585316ms] END
E0429 08:08:36.738061       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-dzgww/vote?follow=true&tailLines=100&timestamps=true", Err:(*errors.errorString)(0x79eba50)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-dzgww/vote?follow=true&tailLines=100&timestamps=true": context canceled
I0429 08:08:36.738285       1 trace.go:236] Trace[1974446070]: "Get" accept:application/json, */*,audit-id:05b0111f-d96e-4075-ab65-06d62a701d56,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-dzgww,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-dzgww/log,user-agent:k9s/v0.0.0 (linux/amd64) kubernetes/$Format,verb:CONNECT (29-Apr-2024 08:08:36.099) (total time: 638ms):
Trace[1974446070]: ---"Writing http response done" 636ms (08:08:36.738)
Trace[1974446070]: [638.563221ms] [638.563221ms] END
E0429 08:08:40.115897       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-s77zq/vote?follow=true&tailLines=100&timestamps=true", Err:(*errors.errorString)(0x79eba50)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-s77zq/vote?follow=true&tailLines=100&timestamps=true": context canceled
I0429 08:08:40.116035       1 trace.go:236] Trace[1736689429]: "Get" accept:application/json, */*,audit-id:721ca619-eaf0-4bc2-a99a-96f414cc2ecc,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-s77zq,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-s77zq/log,user-agent:k9s/v0.0.0 (linux/amd64) kubernetes/$Format,verb:CONNECT (29-Apr-2024 08:08:39.242) (total time: 874ms):
Trace[1736689429]: ---"Writing http response done" 872ms (08:08:40.116)
Trace[1736689429]: [874.00434ms] [874.00434ms] END
E0429 08:11:05.236187       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-tgkc7/vote?follow=true&tailLines=100&timestamps=true", Err:(*errors.errorString)(0x79eba50)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-tgkc7/vote?follow=true&tailLines=100&timestamps=true": context canceled
I0429 08:11:05.236668       1 trace.go:236] Trace[19135729]: "Get" accept:application/json, */*,audit-id:7da03741-4df9-4afc-8517-4ed6967036c1,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-tgkc7,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-tgkc7/log,user-agent:k9s/v0.0.0 (linux/amd64) kubernetes/$Format,verb:CONNECT (29-Apr-2024 08:11:04.446) (total time: 790ms):
Trace[19135729]: ---"Writing http response done" 788ms (08:11:05.236)
Trace[19135729]: [790.541315ms] [790.541315ms] END
I0429 08:11:32.920098       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.100.76.27"}
I0429 08:11:33.003889       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.100.223.16"}
I0429 08:11:33.078896       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.110.160.106"}
I0429 08:11:33.163466       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.98.9.106"}
E0429 08:14:43.371573       1 available_controller.go:460] v1beta1.metrics.k8s.io failed with: failing or missing response from https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1: Get "https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1": dial tcp 10.111.213.46:443: i/o timeout
W0429 08:14:43.371893       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:14:43.371993       1 controller.go:146] Error updating APIService "v1beta1.metrics.k8s.io" with err: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
E0429 08:14:48.372838       1 available_controller.go:460] v1beta1.metrics.k8s.io failed with: failing or missing response from https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1: Get "https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1": dial tcp 10.111.213.46:443: i/o timeout
I0429 08:14:48.374248       1 handler.go:275] Adding GroupVersion metrics.k8s.io v1beta1 to ResourceManager
W0429 08:14:48.375937       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:14:48.375975       1 controller.go:146] Error updating APIService "v1beta1.metrics.k8s.io" with err: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
E0429 08:14:50.505117       1 timeout.go:142] post-timeout activity - time-elapsed: 4.455µs, GET "/apis/metrics.k8s.io/v1beta1/nodes" result: <nil>
E0429 08:14:50.505304       1 wrap.go:54] timeout or abort while handling: method=GET URI="/apis/metrics.k8s.io/v1beta1/nodes" audit-ID="e19d66ee-6a1b-4ce1-95d6-00170301b178"
W0429 08:15:08.067972       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:15:08.068191       1 controller.go:102] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
I0429 08:15:08.068284       1 controller.go:109] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
W0429 08:15:08.069048       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:15:08.069152       1 controller.go:113] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: Error, could not get list of group versions for APIService
I0429 08:15:08.070317       1 controller.go:126] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
E0429 08:15:20.556374       1 available_controller.go:460] v1beta1.metrics.k8s.io failed with: failing or missing response from https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1: Get "https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1": dial tcp 10.111.213.46:443: connect: connection refused
W0429 08:15:20.556659       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:15:20.557014       1 controller.go:146] Error updating APIService "v1beta1.metrics.k8s.io" with err: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
E0429 08:15:20.557552       1 available_controller.go:460] v1beta1.metrics.k8s.io failed with: failing or missing response from https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1: Get "https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1": dial tcp 10.111.213.46:443: connect: connection refused
W0429 08:15:21.558785       1 handler_proxy.go:93] no RequestInfo found in the context
W0429 08:15:21.558791       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:15:21.558921       1 controller.go:113] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: Error, could not get list of group versions for APIService
I0429 08:15:21.558981       1 controller.go:126] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
E0429 08:15:21.558925       1 controller.go:102] loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
I0429 08:15:21.560064       1 controller.go:109] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
E0429 08:15:25.565475       1 available_controller.go:460] v1beta1.metrics.k8s.io failed with: failing or missing response from https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1: Get "https://10.111.213.46:443/apis/metrics.k8s.io/v1beta1": net/http: request canceled while waiting for connection (Client.Timeout exceeded while awaiting headers)
W0429 08:15:25.566490       1 handler_proxy.go:93] no RequestInfo found in the context
E0429 08:15:25.566788       1 controller.go:146] Error updating APIService "v1beta1.metrics.k8s.io" with err: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
, Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
I0429 08:15:25.582898       1 handler.go:275] Adding GroupVersion metrics.k8s.io v1beta1 to ResourceManager
I0429 08:22:33.447026       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.105.104.201"}
I0429 08:22:33.528882       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.102.223.71"}
I0429 08:22:33.614128       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.107.134.222"}
I0429 08:22:33.721619       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.98.176.60"}
I0429 08:41:13.162103       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.106.2.33"}
I0429 08:41:13.245116       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.102.40.127"}
I0429 08:41:13.330228       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.104.55.73"}
I0429 08:41:13.413831       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.96.3.170"}
I0429 08:52:40.071993       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.97.60.245"}
I0429 08:52:40.176172       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.97.186.208"}
I0429 08:52:40.266583       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.105.242.53"}
I0429 08:52:40.351253       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.108.238.139"}
I0429 10:24:15.595314       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.110.128.26"}
I0429 10:24:15.685104       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.103.73.214"}
I0429 10:24:15.771754       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.110.202.10"}
I0429 10:24:15.872108       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.96.242.149"}
I0429 12:53:47.975328       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.111.242.155"}
I0429 12:53:48.077410       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.98.239.112"}
I0429 12:53:48.167566       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.97.244.226"}
I0429 12:53:48.237146       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.105.74.231"}
I0429 13:30:34.548869       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.107.26.83"}
I0429 13:30:34.651892       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.100.249.222"}
I0429 13:30:34.757668       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.109.5.221"}
I0429 13:30:34.838496       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.103.1.125"}
I0429 13:50:49.923001       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.103.57.141"}
I0429 13:50:50.018986       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.96.225.119"}
I0429 13:50:50.110647       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.106.10.250"}
I0429 13:50:50.209107       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.109.39.84"}
I0429 13:56:37.849063       1 trace.go:236] Trace[430897664]: "Get" accept:application/json, */*,audit-id:0d5681e3-38d9-4723-bfd6-b7e581020612,client:172.16.0.82,api-group:,api-version:v1,name:result-f4c85c74b-q8gnj,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/result-f4c85c74b-q8gnj/log,user-agent:k9s/v0.0.0 (linux/amd64) kubernetes/$Format,verb:CONNECT (29-Apr-2024 13:56:34.120) (total time: 3728ms):
Trace[430897664]: ---"Writing http response done" 3726ms (13:56:37.848)
Trace[430897664]: [3.728194864s] [3.728194864s] END
E0429 13:56:42.915477       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-q6hsh/vote?follow=true&tailLines=100&timestamps=true", Err:(*errors.errorString)(0x79eba50)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-q6hsh/vote?follow=true&tailLines=100&timestamps=true": context canceled
I0429 13:56:42.915928       1 trace.go:236] Trace[1843433525]: "Get" accept:application/json, */*,audit-id:cec15fb7-c1e1-44d8-a362-975c2b832642,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-q6hsh,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-q6hsh/log,user-agent:k9s/v0.0.0 (linux/amd64) kubernetes/$Format,verb:CONNECT (29-Apr-2024 13:56:41.072) (total time: 1843ms):
Trace[1843433525]: ---"Writing http response done" 1842ms (13:56:42.915)
Trace[1843433525]: [1.84332536s] [1.84332536s] END
E0429 13:56:47.466592       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-q6hsh/vote?follow=true&tailLines=100&timestamps=true", Err:(*errors.errorString)(0x79eba50)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-q6hsh/vote?follow=true&tailLines=100&timestamps=true": context canceled
I0429 13:56:47.466707       1 trace.go:236] Trace[1135630011]: "Get" accept:application/json, */*,audit-id:bcf0bd5d-d016-4f68-ad24-a80f56e85585,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-q6hsh,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-q6hsh/log,user-agent:k9s/v0.0.0 (linux/amd64) kubernetes/$Format,verb:CONNECT (29-Apr-2024 13:56:46.267) (total time: 1198ms):
Trace[1135630011]: ---"Writing http response done" 1194ms (13:56:47.466)
Trace[1135630011]: [1.198879539s] [1.198879539s] END
I0429 14:26:00.293066       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.98.230.9"}
I0429 14:26:00.387038       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.106.159.192"}
I0429 14:26:00.476595       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.107.160.50"}
I0429 14:26:00.557764       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.104.111.231"}
I0429 14:44:41.185925       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.109.137.173"}
I0429 14:44:41.291838       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.111.115.60"}
I0429 14:44:41.374131       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.97.22.24"}
I0429 14:44:41.451909       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.110.11.180"}
I0429 15:55:07.280728       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.105.8.183"}
I0429 15:55:07.378389       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.96.176.112"}
I0429 15:55:07.461453       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.111.208.192"}
I0429 15:55:07.550670       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.101.75.54"}
I0430 06:27:57.017750       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.97.12.180"}
I0430 06:27:57.097569       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.96.36.61"}
I0430 06:27:57.175020       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.111.174.147"}
I0430 06:27:57.253740       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.103.67.41"}
I0430 07:11:26.201594       1 alloc.go:330] "allocated clusterIPs" service="default/db" clusterIPs={"IPv4":"10.98.193.204"}
I0430 07:11:26.287059       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.111.177.241"}
I0430 07:11:26.369473       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.106.5.37"}
I0430 07:11:26.447731       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.109.167.40"}
E0430 07:25:20.865931       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/kube-system/kube-proxy-vwf2j/kube-proxy", Err:(*net.OpError)(0xc0034b0370)}: Get "https://172.16.0.86:10250/containerLogs/kube-system/kube-proxy-vwf2j/kube-proxy": dial tcp 172.16.0.86:10250: i/o timeout
I0430 07:25:20.866208       1 trace.go:236] Trace[2124954815]: "Get" accept:application/json, */*,audit-id:a6b27376-96c6-48cb-809e-b32a53a00fd1,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 07:24:50.864) (total time: 30001ms):
Trace[2124954815]: ---"Writing http response done" 30000ms (07:25:20.866)
Trace[2124954815]: [30.001920524s] [30.001920524s] END
